serial,lot,fixture,shift,timestamp,step,measurement,value,unit,lower_limit,upper_limit,result,notes
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:21,4,LINE_REG,0.097,%,,0.300,PASS,
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:28,5,LOAD_REG,0.400,%,,0.800,PASS,
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:35,6,EFF_FL,92.56,%,88.00,,PASS,
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:42,7,RIPPLE,22.6,mV,,50.0,PASS,
SRB5030-2608-0191,L2608D,FIX-03,B,2026-08-27T16:57:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:00,1,R_OUT,3298.5,ohm,500.0,,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:07,2,IQ_NL,11.05,mA,,25.00,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:14,3,VOUT,4.9995,V,4.9500,5.0500,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:21,4,LINE_REG,0.087,%,,0.300,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:28,5,LOAD_REG,0.380,%,,0.800,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:35,6,EFF_FL,92.58,%,88.00,,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:42,7,RIPPLE,23.2,mV,,50.0,PASS,
SRB5030-2608-0192,L2608D,FIX-04,B,2026-08-27T17:04:49,8,I_LIM,4.10,A,3.70,5.00,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:00,1,R_OUT,3211.9,ohm,500.0,,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:07,2,IQ_NL,11.71,mA,,25.00,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:14,3,VOUT,4.9834,V,4.9500,5.0500,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:21,4,LINE_REG,0.092,%,,0.300,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:28,5,LOAD_REG,0.408,%,,0.800,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:35,6,EFF_FL,92.54,%,88.00,,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:42,7,RIPPLE,22.0,mV,,50.0,PASS,
SRB5030-2608-0193,L2608A,FIX-01,B,2026-08-27T17:11:49,8,I_LIM,4.05,A,3.70,5.00,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:00,1,R_OUT,3248.5,ohm,500.0,,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:07,2,IQ_NL,11.11,mA,,25.00,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:14,3,VOUT,4.9846,V,4.9500,5.0500,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:21,4,LINE_REG,0.108,%,,0.300,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:28,5,LOAD_REG,0.408,%,,0.800,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:35,6,EFF_FL,91.99,%,88.00,,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:42,7,RIPPLE,22.8,mV,,50.0,PASS,
SRB5030-2608-0194,L2608A,FIX-02,B,2026-08-27T17:18:49,8,I_LIM,4.35,A,3.70,5.00,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:00,1,R_OUT,3303.2,ohm,500.0,,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:07,2,IQ_NL,11.46,mA,,25.00,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:14,3,VOUT,4.9743,V,4.9500,5.0500,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:21,4,LINE_REG,0.113,%,,0.300,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:28,5,LOAD_REG,0.425,%,,0.800,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:35,6,EFF_FL,92.57,%,88.00,,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:42,7,RIPPLE,21.4,mV,,50.0,PASS,
SRB5030-2608-0195,L2608A,FIX-03,B,2026-08-27T17:25:49,8,I_LIM,4.40,A,3.70,5.00,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:00,1,R_OUT,3280.2,ohm,500.0,,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:07,2,IQ_NL,12.30,mA,,25.00,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:14,3,VOUT,4.9801,V,4.9500,5.0500,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:21,4,LINE_REG,0.134,%,,0.300,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:28,5,LOAD_REG,0.415,%,,0.800,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:35,6,EFF_FL,92.35,%,88.00,,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:42,7,RIPPLE,21.2,mV,,50.0,PASS,
SRB5030-2608-0196,L2608A,FIX-04,B,2026-08-27T17:32:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:00,1,R_OUT,3159.0,ohm,500.0,,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:07,2,IQ_NL,11.50,mA,,25.00,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:14,3,VOUT,4.9936,V,4.9500,5.0500,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:21,4,LINE_REG,0.146,%,,0.300,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:28,5,LOAD_REG,0.392,%,,0.800,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:35,6,EFF_FL,92.36,%,88.00,,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:42,7,RIPPLE,44.9,mV,,50.0,PASS,
SRB5030-2608-0197,L2608B,FIX-01,B,2026-08-27T17:39:49,8,I_LIM,4.40,A,3.70,5.00,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:00,1,R_OUT,3124.8,ohm,500.0,,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:07,2,IQ_NL,11.96,mA,,25.00,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:14,3,VOUT,4.9847,V,4.9500,5.0500,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:21,4,LINE_REG,0.087,%,,0.300,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:28,5,LOAD_REG,0.361,%,,0.800,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:35,6,EFF_FL,92.77,%,88.00,,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:42,7,RIPPLE,44.1,mV,,50.0,PASS,
SRB5030-2608-0198,L2608B,FIX-02,B,2026-08-27T17:46:49,8,I_LIM,4.25,A,3.70,5.00,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:00,1,R_OUT,3264.9,ohm,500.0,,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:07,2,IQ_NL,11.20,mA,,25.00,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:14,3,VOUT,4.9520,V,4.9500,5.0500,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:21,4,LINE_REG,0.130,%,,0.300,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:28,5,LOAD_REG,0.430,%,,0.800,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:35,6,EFF_FL,92.48,%,88.00,,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:42,7,RIPPLE,46.9,mV,,50.0,PASS,
SRB5030-2608-0199,L2608B,FIX-03,B,2026-08-27T17:53:49,8,I_LIM,4.20,A,3.70,5.00,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:00,1,R_OUT,3337.1,ohm,500.0,,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:07,2,IQ_NL,11.70,mA,,25.00,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:14,3,VOUT,4.9883,V,4.9500,5.0500,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:21,4,LINE_REG,0.106,%,,0.300,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:28,5,LOAD_REG,0.395,%,,0.800,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:35,6,EFF_FL,91.88,%,88.00,,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:42,7,RIPPLE,45.1,mV,,50.0,PASS,
SRB5030-2608-0200,L2608B,FIX-04,B,2026-08-27T18:00:49,8,I_LIM,4.30,A,3.70,5.00,PASS,
